file,line,widget,source_text,bulgarian_display,technical_only,unexpected_ascii_words,forbidden_tokens,pass
src/v92_system_strategy_backtest_center_section.py,121,button,Обнови теста,Обнови теста,False,,,True
src/v92_system_strategy_backtest_center_section.py,126,info,Полезно е след Step 91 или след обновяване на данните да пуснеш този тест отново.,Полезно е след Етап 91 или след обновяване на данните да пуснеш този тест отново.,False,,,True
src/v92_system_strategy_backtest_center_section.py,190,markdown,"Модулът гледа най-доброто съвпадение в рамките на целия пакет от комбинации. Така сравнява стратегии с различен бюджет, но отделно дава и бюджетна ефективност, за да не печели автоматично най-скъпата система.","Модулът гледа най-доброто съвпадение в рамките на целия пакет от комбинации. Така сравнява стратегии с различен бюджет, но отделно дава и бюджетна ефективност, за да не печели автоматично най-скъпата система.",False,,,True
src/v92_system_strategy_backtest_center_section.py,181,selectbox,Избери стратегия,Избери стратегия,False,,,True
src/v92_system_strategy_backtest_center_section.py,122,spinner,Сравнявам стратегиите върху историческите тиражи...,Сравнявам стратегиите върху историческите тиражи...,False,,,True
src/v93_budget_advisor_section.py,114,title,Бюджетен съветник,Бюджетен съветник,False,,,True
src/v93_budget_advisor_section.py,115,caption,"Step 93 — въведи бюджет и получи адекватна структура: широк фиш, система или хибрид.","въведи бюджет и получи адекватна структура: широк фиш, система или хибрид.",False,,,True
src/v93_budget_advisor_section.py,117,warning,"Този модул избира статистическа структура на фиш според бюджет. Не е прогноза, не е гаранция и не доказва бъдещ резултат.","Този модул избира статистическа структура на фиш според бюджет. Не е прогноза, не е гаранция и не доказва бъдещ резултат.",False,,,True
src/v93_budget_advisor_section.py,143,metric,Бюджет,Бюджет,False,,,True
src/v93_budget_advisor_section.py,144,metric,Максимум комбинации,Максимум комбинации,False,,,True
src/v93_budget_advisor_section.py,145,metric,Препоръка,Препоръка,False,,,True
src/v93_budget_advisor_section.py,146,metric,Цена на плана,Цена на плана,False,,,True
src/v93_budget_advisor_section.py,147,metric,Остатък,Остатък,False,,,True
src/v93_budget_advisor_section.py,152,markdown,### Препоръка,### Препоръка,False,,,True
src/v93_budget_advisor_section.py,157,metric,Комбинации,Комбинации,False,,,True
src/v93_budget_advisor_section.py,158,metric,Уникални числа,Уникални числа,False,,,True
src/v93_budget_advisor_section.py,159,metric,Празни тиражи исторически,Празни тиражи исторически,False,,,True
src/v93_budget_advisor_section.py,160,metric,Оценка,Оценка,False,,,True
src/v93_budget_advisor_section.py,107,info,Няма комбинации за показване.,Няма комбинации за показване.,False,,,True
src/v93_budget_advisor_section.py,122,expander,Обнови базовия модел на съветника,Обнови базовия модел на съветника,False,,,True
src/v93_budget_advisor_section.py,123,write,"Полезно е след Step 91, Step 92 или обновяване на тиражите.","Полезно е след Етап 91, Етап 92 или обновяване на тиражите.",False,,,True
src/v93_budget_advisor_section.py,124,button,Обнови Budget Advisor,Обнови Съветник за бюджет,False,,,True
src/v93_budget_advisor_section.py,131,number_input,Бюджет,Бюджет,False,,,True
src/v93_budget_advisor_section.py,133,number_input,Цена на комбинация,Цена на комбинация,False,,,True
src/v93_budget_advisor_section.py,136,selectbox,Режим,Режим,False,,,True
src/v93_budget_advisor_section.py,165,markdown,#### Комбинации за игра,#### Комбинации за игра,False,,,True
src/v93_budget_advisor_section.py,168,download_button,Свали TXT план,Свали TXT план,False,,,True
src/v93_budget_advisor_section.py,174,download_button,Свали CSV комбинации,Свали CSV комбинации,False,,,True
src/v93_budget_advisor_section.py,181,markdown,#### Активен план,#### Активен план,False,,,True
src/v93_budget_advisor_section.py,182,caption,"Запази този бюджетен план, за да го провериш честно след следващия реален тираж.","Запази този бюджетен план, за да го провериш честно след следващия реален тираж.",False,,,True
src/v93_budget_advisor_section.py,183,button,Запази като активен план,Запази като активен план,False,,,True
src/v93_budget_advisor_section.py,190,markdown,#### Сравнени варианти за този бюджет,#### Сравнени варианти за този бюджет,False,,,True
src/v93_budget_advisor_section.py,199,markdown,"Съветникът започва от фиша със звездичката, защото Step 92 показа, че той е най-стабилният 4-комбинационен вариант. При по-голям бюджет добавя хибридни или системни варианти и ги сравнява по историческо поведение, празен риск и бюджетна ефективност.","Съветникът започва от фиша със звездичката, защото Етап 92 показа, че той е най-стабилният 4-комбинационен вариант. При по-голям бюджет добавя хибридни или системни варианти и ги сравнява по историческо поведение, празен риск и бюджетна ефективност.",False,,,True
src/v93_budget_advisor_section.py,195,info,Няма достатъчен бюджет за валиден вариант.,Няма достатъчен бюджет за валиден вариант.,False,,,True
src/v93_budget_advisor_section.py,125,spinner,Обновявам бюджетните сценарии...,Обновявам бюджетните сценарии...,False,,,True
src/v94_active_budget_plan_tracker_section.py,79,markdown,### Текущ активен план,### Текущ активен план,False,,,True
src/v94_active_budget_plan_tracker_section.py,85,metric,Тип,Тип,False,,,True
src/v94_active_budget_plan_tracker_section.py,86,metric,Комбинации,Комбинации,False,,,True
src/v94_active_budget_plan_tracker_section.py,87,metric,Цена,Цена,False,,,True
src/v94_active_budget_plan_tracker_section.py,88,metric,Уникални числа,Уникални числа,False,,,True
src/v94_active_budget_plan_tracker_section.py,89,metric,Оценка,Оценка,False,,,True
src/v94_active_budget_plan_tracker_section.py,112,metric,Най-добър ред,Най-добър ред,False,,,True
src/v94_active_budget_plan_tracker_section.py,113,metric,Редове с попадение,Редове с попадение,False,,,True
src/v94_active_budget_plan_tracker_section.py,114,metric,Редове 3+,Редове 3+,False,,,True
src/v94_active_budget_plan_tracker_section.py,115,metric,Редове 4+,Редове 4+,False,,,True
src/v94_active_budget_plan_tracker_section.py,116,metric,Извод,Извод,False,,,True
src/v94_active_budget_plan_tracker_section.py,130,title,План и резултат,План и резултат,False,,,True
src/v94_active_budget_plan_tracker_section.py,131,caption,Step 94 — запази бюджетен план преди следващ тираж и после го провери срещу реалния резултат.,запази бюджетен план преди следващ тираж и после го провери срещу реалния резултат.,False,,,True
src/v94_active_budget_plan_tracker_section.py,72,info,Няма комбинации за показване.,Няма комбинации за показване.,False,,,True
src/v94_active_budget_plan_tracker_section.py,81,info,Все още няма запазен активен план.,Все още няма запазен активен план.,False,,,True
